latitude,longitude,ALLSKY_SFC_SW_DWN_JAN,ALLSKY_SFC_SW_DWN_FEB,ALLSKY_SFC_SW_DWN_MAR,ALLSKY_SFC_SW_DWN_APR,ALLSKY_SFC_SW_DWN_MAY,ALLSKY_SFC_SW_DWN_JUN,ALLSKY_SFC_SW_DWN_JUL,ALLSKY_SFC_SW_DWN_AUG,ALLSKY_SFC_SW_DWN_SEP,ALLSKY_SFC_SW_DWN_OCT,ALLSKY_SFC_SW_DWN_NOV,ALLSKY_SFC_SW_DWN_DEC,ALLSKY_SFC_SW_DWN_ANN,RH2M_JAN,RH2M_FEB,RH2M_MAR,RH2M_APR,RH2M_MAY,RH2M_JUN,RH2M_JUL,RH2M_AUG,RH2M_SEP,RH2M_OCT,RH2M_NOV,RH2M_DEC,RH2M_ANN,T2M_JAN,T2M_FEB,T2M_MAR,T2M_APR,T2M_MAY,T2M_JUN,T2M_JUL,T2M_AUG,T2M_SEP,T2M_OCT,T2M_NOV,T2M_DEC,T2M_ANN,WS2M_JAN,WS2M_FEB,WS2M_MAR,WS2M_APR,WS2M_MAY,WS2M_JUN,WS2M_JUL,WS2M_AUG,WS2M_SEP,WS2M_OCT,WS2M_NOV,WS2M_DEC,WS2M_ANN
24.0,32.5,4.7592,5.652,6.7294,7.5096,7.9104,8.1499,7.9706,7.5127,6.8602,5.8409,4.9757,4.469,6.5311,41.21,32.65,23.65,18.32,16.39,16.33,18.28,19.49,21.86,27.0,36.78,43.29,26.25,14.33,16.95,21.18,25.89,30.21,32.67,33.31,33.59,31.23,27.5,20.95,16.03,25.36,2.91,3.03,3.23,3.33,3.47,3.85,3.63,3.83,3.79,3.14,2.97,2.93,3.34
24.0,33.0,4.6973,5.5721,6.6662,7.4131,7.8036,8.0729,7.8631,7.3865,6.7469,5.7686,4.9231,4.4006,6.4457,41.74,32.81,23.25,17.52,15.25,14.84,16.91,18.1,20.44,26.14,36.78,43.51,25.59,15.07,17.79,21.96,26.71,31.05,33.39,34.01,34.21,31.92,28.44,21.76,16.79,26.13,2.67,2.87,3.09,3.19,3.31,3.62,3.45,3.65,3.53,2.91,2.69,2.67,3.14
24.0,33.5,4.6973,5.5721,6.6662,7.4131,7.8036,8.0729,7.8631,7.3865,6.7469,5.7686,4.9231,4.4006,6.4457,44.15,35.09,25.06,18.71,15.66,14.53,16.64,17.48,19.9,27.38,39.35,45.26,26.58,15.52,18.1,22.16,26.76,31.12,33.47,34.03,34.36,32.28,28.85,22.27,17.35,26.39,2.64,2.85,3.01,3.04,3.13,3.46,3.39,3.57,3.3,2.63,2.52,2.58,3.01
24.0,34.0,4.6349,5.5154,6.643,7.3762,7.7669,8.07,7.8425,7.3615,6.7284,5.7293,4.8816,4.3591,6.4118,44.15,35.09,25.06,18.71,15.66,14.53,16.64,17.48,19.9,27.38,39.35,45.26,26.58,15.52,18.1,22.16,26.76,31.12,33.47,34.03,34.36,32.28,28.85,22.27,17.35,26.39,2.64,2.85,3.01,3.04,3.13,3.46,3.39,3.57,3.3,2.63,2.52,2.58,3.01
24.0,34.5,4.6349,5.5154,6.643,7.3762,7.7669,8.07,7.8425,7.3615,6.7284,5.7293,4.8816,4.3591,6.4118,46.5,37.05,26.89,19.94,16.23,14.55,16.37,17.11,19.9,28.95,42.5,47.58,27.77,15.93,18.44,22.32,26.77,31.13,33.56,34.21,34.69,32.74,29.07,22.63,17.84,26.65,2.85,3.03,3.14,3.13,3.21,3.54,3.39,3.49,3.26,2.67,2.62,2.78,3.09
24.0,35.0,4.2089,5.009,6.0578,6.792,7.1357,7.4702,7.2396,6.773,6.1546,5.2188,4.4215,3.9662,5.8735,54.35,46.32,36.03,27.21,21.14,18.36,20.09,21.83,26.53,39.46,53.49,55.85,35.01,15.98,18.07,21.43,25.49,29.71,32.33,33.49,33.69,31.5,27.63,22.08,17.83,25.8,3.02,3.08,3.21,3.14,3.27,3.54,3.03,3.26,3.38,2.69,2.63,2.93,3.1
24.5,25.0,4.7472,5.6306,6.685,7.4479,7.843,8.1178,8.0731,7.6694,7.0135,5.9748,5.0042,4.4395,6.557,43.95,34.32,25.44,19.69,18.44,18.64,20.92,22.46,25.54,32.48,40.1,47.69,29.14,11.27,13.93,18.27,23.27,27.3,29.76,30.05,30.17,27.68,23.04,17.14,12.56,22.07,2.68,2.86,3.19,3.37,3.48,3.47,3.24,3.1,3.31,3.16,2.69,2.69,3.1
24.5,25.5,4.7472,5.6306,6.685,7.4479,7.843,8.1178,8.0731,7.6694,7.0135,5.9748,5.0042,4.4395,6.557,46.59,36.42,27.2,20.97,19.59,19.96,22.18,23.71,27.52,35.11,43.69,51.15,31.17,10.46,13.11,17.31,22.23,26.22,28.64,29.05,29.26,26.51,21.87,16.02,11.62,21.06,2.45,2.63,2.86,2.99,3.05,3.07,2.88,2.74,2.85,2.66,2.29,2.38,2.74
24.5,26.0,4.8026,5.7115,6.7296,7.5295,7.9536,8.25,8.1773,7.7777,7.0711,6.0535,5.0671,4.5139,6.6396,49.18,38.35,28.65,22.0,20.37,20.84,23.17,24.72,28.82,36.66,46.09,53.85,32.72,9.71,12.35,16.56,21.45,25.49,27.92,28.32,28.58,25.84,21.25,15.35,10.93,20.34,2.44,2.62,2.79,2.89,2.94,3.01,2.9,2.78,2.81,2.58,2.21,2.32,2.69
24.5,26.5,4.8026,5.7115,6.7296,7.5295,7.9536,8.25,8.1773,7.7777,7.0711,6.0535,5.0671,4.5139,6.6396,49.18,38.35,28.65,22.0,20.37,20.84,23.17,24.72,28.82,36.66,46.09,53.85,32.72,9.71,12.35,16.56,21.45,25.49,27.92,28.32,28.58,25.84,21.25,15.35,10.93,20.34,2.44,2.62,2.79,2.89,2.94,3.01,2.9,2.78,2.81,2.58,2.21,2.32,2.69
24.5,27.0,4.7606,5.6755,6.6725,7.4638,7.8953,8.195,8.1329,7.7278,7.0164,5.9772,4.9978,4.4621,6.5846,49.42,38.56,28.78,22.12,20.34,20.79,22.99,24.59,28.82,36.55,46.24,53.97,32.76,9.81,12.4,16.59,21.43,25.54,28.06,28.54,28.8,26.0,21.44,15.55,11.1,20.47,2.68,2.84,3.01,3.1,3.17,3.35,3.29,3.17,3.19,2.95,2.52,2.61,2.99
24.5,27.5,4.7606,5.6755,6.6725,7.4638,7.8953,8.195,8.1329,7.7278,7.0164,5.9772,4.9978,4.4621,6.5846,48.0,37.51,27.95,21.52,19.61,20.05,22.03,23.59,27.83,35.09,44.68,52.29,31.67,10.64,13.16,17.36,22.18,26.42,29.03,29.63,29.87,27.0,22.48,16.53,11.99,21.39,2.75,2.89,3.13,3.21,3.33,3.59,3.55,3.46,3.51,3.28,2.79,2.8,3.19
24.5,28.0,4.7395,5.64,6.6202,7.4386,7.8672,8.1598,8.0887,7.679,6.961,5.9359,4.9795,4.4592,6.5506,46.53,36.28,26.96,20.72,18.77,19.22,21.11,22.65,26.75,33.46,42.87,50.32,30.46,11.4,13.95,18.17,23.02,27.36,29.98,30.59,30.82,27.95,23.51,17.45,12.84,22.29,2.78,2.92,3.21,3.32,3.47,3.76,3.68,3.63,3.74,3.51,2.97,2.9,3.33
24.5,28.5,4.7395,5.64,6.6202,7.4386,7.8672,8.1598,8.0887,7.679,6.961,5.9359,4.9795,4.4592,6.5506,45.0,34.9,25.86,19.92,18.08,18.54,20.33,21.87,25.81,32.02,41.21,48.32,29.31,12.03,14.65,18.89,23.71,28.06,30.62,31.25,31.47,28.6,24.3,18.17,13.5,22.98,2.88,3.03,3.36,3.49,3.66,3.96,3.8,3.78,3.97,3.68,3.15,3.03,3.48
24.5,29.0,4.7213,5.6066,6.6372,7.421,7.8307,8.1293,8.0179,7.589,6.846,5.8668,4.9404,4.4222,6.5054,45.0,34.9,25.86,19.92,18.08,18.54,20.33,21.87,25.81,32.02,41.21,48.32,29.31,12.03,14.65,18.89,23.71,28.06,30.62,31.25,31.47,28.6,24.3,18.17,13.5,22.98,2.88,3.03,3.36,3.49,3.66,3.96,3.8,3.78,3.97,3.68,3.15,3.03,3.48
24.5,29.5,4.7213,5.6066,6.6372,7.421,7.8307,8.1293,8.0179,7.589,6.846,5.8668,4.9404,4.4222,6.5054,45.03,34.9,25.91,19.95,18.13,18.63,20.33,21.9,25.89,31.82,41.17,47.99,29.3,12.09,14.7,18.93,23.72,28.05,30.58,31.23,31.43,28.6,24.44,18.26,13.59,23.01,2.9,3.04,3.34,3.44,3.6,3.93,3.76,3.77,3.96,3.6,3.13,3.03,3.46
24.5,30.0,4.7388,5.6383,6.7044,7.5137,7.9133,8.1571,8.0222,7.5806,6.9156,5.8666,4.9639,4.4446,6.5414,43.84,33.97,25.18,19.36,17.61,18.06,19.48,21.01,24.97,30.65,39.88,46.65,28.38,12.79,15.41,19.69,24.49,28.84,31.45,32.23,32.4,29.55,25.4,19.09,14.34,23.85,2.76,2.89,3.18,3.32,3.48,3.84,3.67,3.72,3.9,3.5,3.0,2.88,3.35
24.5,30.5,4.7388,5.6383,6.7044,7.5137,7.9133,8.1571,8.0222,7.5806,6.9156,5.8666,4.9639,4.4446,6.5414,43.1,33.24,24.65,18.82,17.17,17.84,19.44,20.93,24.72,30.14,39.15,45.83,27.91,13.29,16.01,20.23,25.1,29.41,31.85,32.59,32.75,29.93,25.94,19.61,14.84,24.33,2.53,2.73,3.06,3.26,3.43,3.76,3.48,3.6,3.82,3.4,2.83,2.64,3.21
24.5,31.0,4.7945,5.6875,6.7697,7.584,7.9762,8.2166,8.0402,7.578,6.918,5.9009,5.0186,4.5024,6.5851,44.05,34.15,25.24,19.44,17.72,18.54,20.68,22.1,25.46,30.41,39.72,46.33,28.65,12.53,15.17,19.29,24.04,28.26,30.52,31.04,31.25,28.75,25.15,18.9,14.19,23.29,2.83,3.04,3.31,3.45,3.59,3.87,3.56,3.76,3.93,3.44,3.06,2.93,3.4
24.5,31.5,4.7945,5.6875,6.7697,7.584,7.9762,8.2166,8.0402,7.578,6.918,5.9009,5.0186,4.5024,6.5851,44.05,34.15,25.24,19.44,17.72,18.54,20.68,22.1,25.46,30.41,39.72,46.33,28.65,12.53,15.17,19.29,24.04,28.26,30.52,31.04,31.25,28.75,25.15,18.9,14.19,23.29,2.83,3.04,3.31,3.45,3.59,3.87,3.56,3.76,3.93,3.44,3.06,2.93,3.4
24.5,32.0,4.7592,5.652,6.7294,7.5096,7.9104,8.1499,7.9706,7.5127,6.8602,5.8409,4.9757,4.469,6.5311,44.06,34.38,25.1,19.44,17.56,18.14,20.43,21.81,24.71,29.63,39.41,46.23,28.4,12.42,15.0,19.16,23.85,28.1,30.42,30.9,31.12,28.81,25.23,18.89,14.1,23.2,2.94,3.11,3.35,3.45,3.59,3.93,3.67,3.87,3.92,3.31,3.07,3.01,3.44
24.5,32.5,4.7592,5.652,6.7294,7.5096,7.9104,8.1499,7.9706,7.5127,6.8602,5.8409,4.9757,4.469,6.5311,42.24,33.43,24.07,18.56,16.43,16.52,18.44,19.76,22.55,27.79,37.71,44.27,26.8,13.77,16.36,20.6,25.28,29.7,32.21,32.91,33.06,30.64,26.86,20.36,15.47,24.8,2.79,2.91,3.15,3.26,3.41,3.83,3.64,3.8,3.72,3.02,2.84,2.81,3.27
24.5,33.0,4.6973,5.5721,6.6662,7.4131,7.8036,8.0729,7.8631,7.3865,6.7469,5.7686,4.9231,4.4006,6.4457,42.02,33.45,23.73,17.91,15.36,14.95,16.99,18.15,20.71,26.31,36.83,43.42,25.8,15.25,17.95,22.17,26.92,31.4,33.84,34.46,34.58,32.25,28.67,22.05,17.04,26.42,2.51,2.71,2.95,3.07,3.23,3.59,3.5,3.65,3.48,2.8,2.56,2.53,3.05
24.5,33.5,4.6973,5.5721,6.6662,7.4131,7.8036,8.0729,7.8631,7.3865,6.7469,5.7686,4.9231,4.4006,6.4457,43.64,34.8,24.82,18.6,15.63,14.59,16.67,17.45,20.1,27.13,38.97,44.6,26.39,15.73,18.3,22.38,26.95,31.35,33.78,34.35,34.6,32.51,29.05,22.52,17.61,26.63,2.74,2.99,3.12,3.19,3.3,3.59,3.48,3.63,3.39,2.79,2.66,2.72,3.13
24.5,34.0,4.6349,5.5154,6.643,7.3762,7.7669,8.07,7.8425,7.3615,6.7284,5.7293,4.8816,4.3591,6.4118,43.64,34.8,24.82,18.6,15.63,14.59,16.67,17.45,20.1,27.13,38.97,44.6,26.39,15.73,18.3,22.38,26.95,31.35,33.78,34.35,34.6,32.51,29.05,22.52,17.61,26.63,2.74,2.99,3.12,3.19,3.3,3.59,3.48,3.63,3.39,2.79,2.66,2.72,3.13
24.5,34.5,4.6349,5.5154,6.643,7.3762,7.7669,8.07,7.8425,7.3615,6.7284,5.7293,4.8816,4.3591,6.4118,48.29,39.14,28.63,21.33,17.54,15.76,17.21,18.05,21.63,31.43,45.16,49.7,29.46,15.2,17.61,21.5,25.9,30.21,32.8,33.67,34.07,31.95,28.06,21.75,17.08,25.85,3.05,3.23,3.33,3.34,3.45,3.64,3.36,3.41,3.32,2.92,2.83,3.01,3.24
24.5,35.0,4.2089,5.009,6.0578,6.792,7.1357,7.4702,7.2396,6.773,6.1546,5.2188,4.4215,3.9662,5.8735,57.52,52.36,45.18,38.27,33.24,31.11,31.67,33.82,39.43,49.82,58.16,58.74,44.08,17.42,18.94,21.71,25.06,28.7,31.1,32.58,32.79,30.67,27.44,22.99,19.24,25.75,3.46,3.42,3.52,3.35,3.44,3.79,3.27,3.59,3.78,3.06,3.06,3.39,3.43
25.0,25.0,4.5475,5.459,6.533,7.3327,7.8446,8.1314,8.083,7.6589,6.9415,5.8519,4.8125,4.2463,6.4572,45.85,36.26,26.95,20.83,19.22,19.32,21.44,23.06,26.49,33.84,41.92,49.9,30.42,11.17,13.72,18.06,23.02,27.16,29.77,30.23,30.32,27.76,23.03,17.06,12.46,22.01,2.56,2.72,3.01,3.2,3.3,3.27,3.07,2.92,3.04,2.86,2.46,2.52,2.91
25.0,25.5,4.5475,5.459,6.533,7.3327,7.8446,8.1314,8.083,7.6589,6.9415,5.8519,4.8125,4.2463,6.4572,47.82,37.92,28.38,21.92,20.19,20.39,22.5,24.12,28.09,35.96,44.76,52.6,32.05,10.62,13.12,17.33,22.21,26.34,28.93,29.46,29.64,26.9,22.17,16.26,11.8,21.27,2.43,2.6,2.81,2.97,3.03,3.05,2.9,2.75,2.78,2.57,2.23,2.34,2.71
25.0,26.0,4.5922,5.5114,6.5278,7.3817,7.8847,8.1986,8.1413,7.7134,6.9694,5.8946,4.8569,4.2768,6.4992,49.97,39.47,29.53,22.73,20.85,21.12,23.36,25.01,29.2,37.25,46.7,54.67,33.32,10.02,12.53,16.75,21.6,25.75,28.35,28.83,29.05,26.32,21.66,15.74,11.27,20.69,2.44,2.61,2.79,2.92,2.97,3.03,2.9,2.77,2.79,2.57,2.21,2.33,2.69
25.0,26.5,4.5922,5.5114,6.5278,7.3817,7.8847,8.1986,8.1413,7.7134,6.9694,5.8946,4.8569,4.2768,6.4992,49.97,39.47,29.53,22.73,20.85,21.12,23.36,25.01,29.2,37.25,46.7,54.67,33.32,10.02,12.53,16.75,21.6,25.75,28.35,28.83,29.05,26.32,21.66,15.74,11.27,20.69,2.44,2.61,2.79,2.92,2.97,3.03,2.9,2.77,2.79,2.57,2.21,2.33,2.69
25.0,27.0,4.5679,5.4804,6.5554,7.4328,7.9152,8.2183,8.1077,7.6867,6.9442,5.8534,4.8329,4.2694,6.4922,50.3,39.66,29.75,22.93,20.93,21.27,23.41,25.09,29.43,37.4,47.02,54.8,33.49,10.06,12.56,16.73,21.52,25.7,28.34,28.88,29.09,26.33,21.72,15.84,11.37,20.71,2.59,2.77,2.93,3.02,3.07,3.21,3.14,3.03,3.01,2.76,2.38,2.49,2.87
25.0,27.5,4.5679,5.4804,6.5554,7.4328,7.9152,8.2183,8.1077,7.6867,6.9442,5.8534,4.8329,4.2694,6.4922,48.86,38.51,28.91,22.29,20.2,20.56,22.52,24.17,28.53,36.0,45.47,53.06,32.42,10.75,13.22,17.39,22.17,26.45,29.15,29.78,29.98,27.15,22.59,16.66,12.13,21.49,2.68,2.85,3.06,3.15,3.25,3.47,3.42,3.32,3.32,3.07,2.63,2.68,3.08
25.0,28.0,4.5626,5.4739,6.5945,7.4477,7.9193,8.2231,8.082,7.6582,6.9394,5.8406,4.8382,4.2799,6.4918,47.53,37.4,28.03,21.63,19.5,19.89,21.74,23.42,27.71,34.7,43.99,51.39,31.4,11.41,13.89,18.07,22.86,27.21,29.9,30.57,30.76,27.88,23.4,17.42,12.84,22.22,2.7,2.86,3.13,3.24,3.38,3.64,3.58,3.49,3.54,3.27,2.8,2.78,3.2
25.0,28.5,4.5626,5.4739,6.5945,7.4477,7.9193,8.2231,8.082,7.6582,6.9394,5.8406,4.8382,4.2799,6.4918,46.77,36.54,27.37,21.17,19.07,19.51,21.26,22.92,27.25,33.82,43.1,50.34,30.75,11.8,14.37,18.55,23.32,27.67,30.31,31.0,31.17,28.25,23.91,17.86,13.22,22.66,2.65,2.84,3.15,3.27,3.43,3.7,3.61,3.54,3.59,3.27,2.79,2.73,3.21
25.0,29.0,4.5811,5.5006,6.6204,7.4621,7.9152,8.2313,8.0686,7.6306,6.9113,5.8109,4.8461,4.2967,6.493,46.77,36.54,27.37,21.17,19.07,19.51,21.26,22.92,27.25,33.82,43.1,50.34,30.75,11.8,14.37,18.55,23.32,27.67,30.31,31.0,31.17,28.25,23.91,17.86,13.22,22.66,2.65,2.84,3.15,3.27,3.43,3.7,3.61,3.54,3.59,3.27,2.79,2.73,3.21
25.0,29.5,4.5811,5.5006,6.6204,7.4621,7.9152,8.2313,8.0686,7.6306,6.9113,5.8109,4.8461,4.2967,6.493,45.5,35.45,26.51,20.52,18.53,19.05,20.71,22.3,26.53,32.46,41.59,48.46,29.79,12.35,14.93,19.14,23.9,28.27,30.85,31.52,31.69,28.86,24.7,18.58,13.88,23.26,2.66,2.85,3.16,3.27,3.45,3.76,3.64,3.62,3.71,3.33,2.84,2.74,3.25
25.0,30.0,4.5881,5.5193,6.6242,7.4791,7.9159,8.219,8.0494,7.6181,6.8978,5.8006,4.8497,4.2982,6.4915,43.89,34.29,25.63,19.89,18.0,18.51,19.9,21.45,25.66,31.19,39.92,46.56,28.73,13.04,15.59,19.81,24.54,28.93,31.55,32.38,32.49,29.67,25.58,19.42,14.65,24.01,2.81,2.96,3.29,3.43,3.66,4.03,3.82,3.85,4.04,3.66,3.14,2.96,3.47
25.0,30.5,4.5881,5.5193,6.6242,7.4791,7.9159,8.219,8.0494,7.6181,6.8978,5.8006,4.8497,4.2982,6.4915,43.99,34.2,25.5,19.61,17.82,18.54,20.15,21.66,25.72,31.15,40.02,46.77,28.75,13.26,15.92,20.11,24.92,29.27,31.77,32.56,32.63,29.84,25.85,19.62,14.85,24.25,2.55,2.74,3.11,3.3,3.49,3.86,3.61,3.69,3.89,3.49,2.92,2.69,3.28
25.0,31.0,4.6409,5.581,6.6871,7.5408,7.9668,8.2903,8.0969,7.6339,6.93,5.8246,4.8986,4.3498,6.5398,45.97,35.89,26.72,20.66,18.78,19.67,21.86,23.36,27.14,32.26,41.62,48.42,30.19,12.06,14.67,18.76,23.46,27.7,30.01,30.57,30.68,28.17,24.55,18.41,13.72,22.77,2.85,3.05,3.35,3.48,3.64,3.93,3.63,3.77,3.94,3.47,3.09,2.97,3.43
25.0,31.5,4.6409,5.581,6.6871,7.5408,7.9668,8.2903,8.0969,7.6339,6.93,5.8246,4.8986,4.3498,6.5398,45.97,35.89,26.72,20.66,18.78,19.67,21.86,23.36,27.14,32.26,41.62,48.42,30.19,12.06,14.67,18.76,23.46,27.7,30.01,30.57,30.68,28.17,24.55,18.41,13.72,22.77,2.85,3.05,3.35,3.48,3.64,3.93,3.63,3.77,3.94,3.47,3.09,2.97,3.43
25.0,32.0,4.5622,5.4816,6.5837,7.4323,7.8456,8.1739,7.961,7.5041,6.8182,5.7266,4.8132,4.2826,6.4351,46.03,36.11,26.53,20.61,18.56,19.23,21.48,22.98,26.39,31.52,41.36,48.31,29.92,11.92,14.5,18.64,23.29,27.56,29.95,30.49,30.59,28.2,24.6,18.34,13.58,22.67,2.9,3.08,3.36,3.46,3.6,3.95,3.72,3.87,3.9,3.27,3.01,2.96,3.42
25.0,32.5,4.5622,5.4816,6.5837,7.4323,7.8456,8.1739,7.961,7.5041,6.8182,5.7266,4.8132,4.2826,6.4351,43.66,34.66,24.97,19.31,17.05,17.23,19.21,20.62,23.73,29.03,38.87,45.52,27.81,13.47,16.07,20.32,24.99,29.45,31.97,32.63,32.68,30.24,26.5,20.09,15.18,24.5,2.74,2.88,3.16,3.29,3.43,3.85,3.71,3.81,3.71,3.01,2.79,2.76,3.26
25.0,33.0,4.5732,5.4835,6.5779,7.398,7.8394,8.1919,7.9706,7.4873,6.8083,5.719,4.8276,4.2821,6.433,42.92,34.18,24.34,18.51,15.92,15.6,17.61,18.8,21.64,27.09,37.65,44.04,26.5,14.76,17.44,21.63,26.32,30.84,33.33,33.95,34.01,31.68,28.08,21.57,16.59,25.89,2.64,2.86,3.08,3.23,3.38,3.74,3.64,3.79,3.63,2.91,2.69,2.68,3.19
25.0,33.5,4.5732,5.4835,6.5779,7.398,7.8394,8.1919,7.9706,7.4873,6.8083,5.719,4.8276,4.2821,6.433,44.12,35.21,25.13,19.08,16.16,15.25,17.22,18.07,20.9,27.78,39.65,45.09,26.95,15.12,17.66,21.76,26.26,30.66,33.18,33.82,34.02,31.89,28.33,21.88,17.02,26.0,2.91,3.15,3.26,3.34,3.45,3.67,3.49,3.66,3.43,2.86,2.82,2.92,3.25
25.0,34.0,4.3306,5.2598,6.3674,7.1194,7.6066,7.9886,7.7652,7.2797,6.6077,5.5277,4.6428,4.0829,6.2179,44.12,35.21,25.13,19.08,16.16,15.25,17.22,18.07,20.9,27.78,39.65,45.09,26.95,15.12,17.66,21.76,26.26,30.66,33.18,33.82,34.02,31.89,28.33,21.88,17.02,26.0,2.91,3.15,3.26,3.34,3.45,3.67,3.49,3.66,3.43,2.86,2.82,2.92,3.25
25.0,34.5,4.3306,5.2598,6.3674,7.1194,7.6066,7.9886,7.7652,7.2797,6.6077,5.5277,4.6428,4.0829,6.2179,50.96,42.38,31.9,23.95,19.63,17.8,18.61,19.87,24.46,35.36,48.87,52.59,32.16,14.35,16.61,20.42,24.74,29.06,31.79,33.01,33.27,30.9,26.85,20.75,16.18,24.86,3.15,3.25,3.35,3.37,3.5,3.66,3.26,3.37,3.33,2.83,2.83,3.08,3.25
25.5,25.0,4.5475,5.459,6.533,7.3327,7.8446,8.1314,8.083,7.6589,6.9415,5.8519,4.8125,4.2463,6.4572,47.67,38.19,28.54,22.05,20.07,20.08,22.04,23.73,27.47,35.23,43.73,51.89,31.72,11.16,13.56,17.85,22.74,26.97,29.74,30.34,30.43,27.82,23.01,17.01,12.43,21.96,2.54,2.69,2.93,3.13,3.21,3.18,3.01,2.85,2.89,2.68,2.34,2.45,2.83
25.5,25.5,4.5475,5.459,6.533,7.3327,7.8446,8.1314,8.083,7.6589,6.9415,5.8519,4.8125,4.2463,6.4572,49.98,40.15,30.06,23.22,21.12,21.21,23.26,24.99,29.13,37.34,46.56,54.72,33.47,10.48,12.82,17.05,21.91,26.14,28.88,29.49,29.65,26.95,22.18,16.2,11.71,21.16,2.41,2.57,2.76,2.93,2.97,2.97,2.82,2.67,2.67,2.47,2.17,2.3,2.64
25.5,26.0,4.5922,5.5114,6.5278,7.3817,7.8847,8.1986,8.1413,7.7134,6.9694,5.8946,4.8569,4.2768,6.4992,50.99,40.8,30.6,23.6,21.44,21.61,23.69,25.44,29.76,38.03,47.54,55.66,34.09,10.24,12.61,16.84,21.63,25.89,28.63,29.23,29.42,26.7,21.99,16.04,11.52,20.93,2.45,2.61,2.79,2.91,2.96,3.0,2.87,2.74,2.74,2.52,2.2,2.33,2.68
25.5,26.5,4.5922,5.5114,6.5278,7.3817,7.8847,8.1986,8.1413,7.7134,6.9694,5.8946,4.8569,4.2768,6.4992,50.99,40.8,30.6,23.6,21.44,21.61,23.69,25.44,29.76,38.03,47.54,55.66,34.09,10.24,12.61,16.84,21.63,25.89,28.63,29.23,29.42,26.7,21.99,16.04,11.52,20.93,2.45,2.61,2.79,2.91,2.96,3.0,2.87,2.74,2.74,2.52,2.2,2.33,2.68
25.5,27.0,4.5679,5.4804,6.5554,7.4328,7.9152,8.2183,8.1077,7.6867,6.9442,5.8534,4.8329,4.2694,6.4922,50.81,40.52,30.45,23.52,21.28,21.54,23.54,25.29,29.72,37.78,47.34,55.2,33.9,10.42,12.81,17.01,21.76,26.05,28.82,29.46,29.65,26.88,22.22,16.29,11.77,21.13,2.55,2.72,2.89,2.98,3.04,3.15,3.08,2.95,2.93,2.68,2.32,2.45,2.81
25.5,27.5,4.5679,5.4804,6.5554,7.4328,7.9152,8.2183,8.1077,7.6867,6.9442,5.8534,4.8329,4.2694,6.4922,49.77,39.61,29.88,23.15,20.84,21.16,23.03,24.77,29.33,37.0,46.37,53.92,33.22,10.88,13.28,17.43,22.14,26.48,29.27,29.98,30.17,27.32,22.73,16.81,12.29,21.6,2.64,2.8,3.0,3.08,3.17,3.36,3.32,3.21,3.17,2.92,2.52,2.6,2.98
25.5,28.0,4.5626,5.4739,6.5945,7.4477,7.9193,8.2231,8.082,7.6582,6.9394,5.8406,4.8382,4.2799,6.4918,48.03,38.11,28.73,22.27,19.95,20.3,22.02,23.77,28.22,35.28,44.44,51.79,31.9,11.71,14.14,18.29,23.03,27.44,30.24,31.01,31.17,28.27,23.76,17.78,13.18,22.54,2.57,2.73,2.99,3.1,3.25,3.49,3.45,3.35,3.32,3.05,2.6,2.6,3.04
25.5,28.5,4.5626,5.4739,6.5945,7.4477,7.9193,8.2231,8.082,7.6582,6.9394,5.8406,4.8382,4.2799,6.4918,47.53,37.38,28.16,21.86,19.58,20.07,21.72,23.42,27.97,34.56,43.69,50.9,31.39,11.99,14.5,18.67,23.42,27.83,30.54,31.31,31.47,28.54,24.19,18.16,13.49,22.88,2.5,2.7,3.03,3.19,3.39,3.66,3.54,3.47,3.5,3.18,2.67,2.58,3.12
25.5,29.0,4.5811,5.5006,6.6204,7.4621,7.9152,8.2313,8.0686,7.6306,6.9113,5.8109,4.8461,4.2967,6.493,47.53,37.38,28.16,21.86,19.58,20.07,21.72,23.42,27.97,34.56,43.69,50.9,31.39,11.99,14.5,18.67,23.42,27.83,30.54,31.31,31.47,28.54,24.19,18.16,13.49,22.88,2.5,2.7,3.03,3.19,3.39,3.66,3.54,3.47,3.5,3.18,2.67,2.58,3.12
25.5,29.5,4.5811,5.5006,6.6204,7.4621,7.9152,8.2313,8.0686,7.6306,6.9113,5.8109,4.8461,4.2967,6.493,48.45,38.11,28.84,22.41,20.16,20.83,22.59,24.3,29.08,35.35,44.58,51.52,32.18,11.56,14.06,18.16,22.86,27.2,29.77,30.46,30.61,27.83,23.7,17.76,13.13,22.3,2.69,2.9,3.25,3.41,3.61,3.88,3.66,3.63,3.79,3.44,2.95,2.82,3.34
25.5,30.0,4.5881,5.5193,6.6242,7.4791,7.9159,8.219,8.0494,7.6181,6.8978,5.8006,4.8497,4.2982,6.4915,47.92,37.83,28.67,22.46,20.29,21.0,22.59,24.31,29.25,35.25,44.1,50.91,32.04,11.69,14.14,18.2,22.8,27.13,29.68,30.5,30.57,27.82,23.79,17.91,13.28,22.33,2.98,3.14,3.5,3.63,3.83,4.18,3.95,3.95,4.18,3.8,3.31,3.16,3.64
